order_id,order_date,customer_id,customer_name,city,product_name,category,quantity,unit_price,discount_percent,sales_channel,payment_method
ORD-5286,2025-04-03,CUST-127,Noah Evans,Leeds,Hoodie,Clothing,1,39.99,0.0,Online Store,PayPal
ORD-5287,2025-02-28,CUST-161,Mia Walker,London,Winter Jacket,Outerwear,3,89.99,0.0,Physical Store,Cash
ORD-5288,2025-08-20,CUST-102,Mia Davies,Liverpool,Winter Jacket,Outerwear,2,89.99,0.0,Marketplace,Bank Transfer
ORD-5289,2025-02-17,CUST-206,Liam Taylor,Glasgow,Classic T-Shirt,Clothing,1,18.99,20.0,Online Store,Debit Card
ORD-5290,2025-11-25,CUST-180,Amelia Brown,Edinburgh,Running Socks,Footwear,2,9.99,0.0,Online Store,Bank Transfer
ORD-5291,2025-10-19,CUST-223,Charlotte Roberts,Edinburgh,Rain Coat,Outerwear,1,74.99,15.0,Online Store,Credit Card
ORD-5292,2025-02-05,CUST-109,James Johnson,Bristol,Leather Belt,Accessories,1,24.99,5.0,Physical Store,Debit Card
ORD-5293,2025-04-30,CUST-178,Mason Thomas,Bristol,Sneakers,Footwear,1,64.99,0.0,Physical Store,Cash
ORD-5294,2025-05-24,CUST-127,Olivia Evans,Birmingham,Baseball Cap,Accessories,2,14.99,20.0,Physical Store,Credit Card
ORD-5295,2025-06-29,CUST-114,Mason Roberts,Manchester,Denim Jeans,Clothing,1,49.99,20.0,Online Store,Cash
ORD-5296,2025-06-27,CUST-241,Liam Johnson,Glasgow,Rain Coat,Outerwear,1,74.99,15.0,Physical Store,Cash
ORD-5297,2025-02-13,CUST-126,William Evans,Leeds,Canvas Tote Bag,Accessories,5,19.99,20.0,Marketplace,Bank Transfer
ORD-5298,2025-12-25,CUST-126,Sophia Johnson,London,Hoodie,Clothing,4,39.99,0.0,Online Store,Debit Card
ORD-5299,2025-06-16,CUST-148,Emma Smith,Bristol,Hoodie,Clothing,2,39.99,20.0,Physical Store,Debit Card
ORD-5300,2025-11-13,CUST-174,William Brown,Glasgow,Baseball Cap,Accessories,4,14.99,10.0,Online Store,Credit Card
ORD-5301,2025-06-18,CUST-127,James Brown,Liverpool,Leather Belt,Accessories,1,24.99,15.0,Online Store,Cash
ORD-5302,2025-05-15,CUST-102,Mia Evans,Bristol,Winter Jacket,Outerwear,2,89.99,0.0,Online Store,PayPal
ORD-5303,2025-05-29,CUST-241,Olivia Taylor,Bristol,Sneakers,Footwear,4,64.99,0.0,Physical Store,Debit Card
ORD-5304,2025-08-25,CUST-248,Olivia Thomas,Glasgow,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Bank Transfer
ORD-5305,2025-05-21,CUST-236,Liam Walker,London,Baseball Cap,Accessories,3,14.99,20.0,Physical Store,Cash
ORD-5306,2025-04-23,CUST-232,Noah Brown,Glasgow,Sneakers,Footwear,1,64.99,0.0,Marketplace,Cash
ORD-5307,2025-07-10,CUST-185,Noah Smith,Edinburgh,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Credit Card
ORD-5308,2025-08-24,CUST-145,Liam Evans,Manchester,Leather Belt,Accessories,5,24.99,15.0,Online Store,Cash
ORD-5309,2025-09-30,CUST-238,Isabella Roberts,Leeds,Classic T-Shirt,Clothing,5,18.99,0.0,Physical Store,Debit Card
ORD-5310,2025-01-16,CUST-202,Amelia Smith,Birmingham,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,Cash
ORD-5311,2025-10-16,CUST-130,Sophia Roberts,Leeds,Sneakers,Footwear,5,64.99,0.0,Physical Store,Bank Transfer
ORD-5312,2025-10-07,CUST-130,Emma Smith,Bristol,Classic T-Shirt,Clothing,3,18.99,10.0,Physical Store,PayPal
ORD-5313,2025-01-09,CUST-121,Noah Wilson,Liverpool,Sneakers,Footwear,4,64.99,15.0,Online Store,Bank Transfer
ORD-5314,2025-07-06,CUST-191,Liam Roberts,Leeds,Leather Belt,Accessories,1,24.99,20.0,Physical Store,Debit Card
ORD-5315,2025-08-09,CUST-160,William Wilson,Leeds,Winter Jacket,Outerwear,2,89.99,20.0,Physical Store,PayPal
ORD-5316,2025-01-17,CUST-210,Ethan Johnson,Birmingham,Winter Jacket,Outerwear,1,89.99,10.0,Online Store,PayPal
ORD-5317,2025-04-16,CUST-210,Amelia Johnson,Cardiff,Winter Jacket,Outerwear,1,89.99,0.0,Physical Store,PayPal
ORD-5318,2025-07-27,CUST-248,James Johnson,Bristol,Baseball Cap,Accessories,1,14.99,0.0,Online Store,Debit Card
ORD-5319,2025-12-16,CUST-106,Olivia Smith,Manchester,Classic T-Shirt,Clothing,5,18.99,0.0,Online Store,Bank Transfer
ORD-5320,2025-12-10,CUST-207,James Walker,Birmingham,Running Socks,Footwear,2,9.99,0.0,Online Store,Bank Transfer
ORD-5321,2025-04-18,CUST-159,William Walker,Glasgow,Winter Jacket,Outerwear,1,89.99,0.0,Physical Store,Cash
ORD-5322,2025-01-22,CUST-202,Isabella Davies,London,Classic T-Shirt,Clothing,2,18.99,15.0,Online Store,Debit Card
ORD-5323,2025-05-28,CUST-135,Amelia Davies,Leeds,Running Socks,Footwear,2,9.99,5.0,Physical Store,Bank Transfer
ORD-5324,2025-10-31,CUST-204,Lucas Thomas,Leeds,Leather Belt,Accessories,1,24.99,10.0,Online Store,Bank Transfer
ORD-5325,2025-04-14,CUST-206,Liam Walker,Manchester,Denim Jeans,Clothing,2,49.99,10.0,Online Store,Cash
ORD-5326,2025-07-09,CUST-163,Emma Brown,Liverpool,Rain Coat,Outerwear,2,74.99,0.0,Online Store,Debit Card
ORD-5327,2025-04-11,CUST-137,Olivia Evans,Liverpool,Leather Belt,Accessories,2,24.99,0.0,Online Store,Cash
ORD-5328,2025-10-03,CUST-159,Ethan Evans,Glasgow,Baseball Cap,Accessories,5,14.99,0.0,Physical Store,Debit Card
ORD-5329,2025-06-26,CUST-213,Isabella Smith,Bristol,Leather Belt,Accessories,5,24.99,20.0,Physical Store,Cash
ORD-5330,2025-08-03,CUST-244,Lucas Brown,Glasgow,Canvas Tote Bag,Accessories,5,19.99,0.0,Physical Store,PayPal
ORD-5331,2025-08-08,CUST-128,Lucas Roberts,Manchester,Baseball Cap,Accessories,4,14.99,0.0,Physical Store,PayPal
ORD-5332,2025-05-08,CUST-234,Noah Davies,Leeds,Denim Jeans,Clothing,1,49.99,0.0,Marketplace,Bank Transfer
ORD-5333,2025-02-23,CUST-171,Mia Davies,Cardiff,Running Socks,Footwear,1,9.99,0.0,Physical Store,Debit Card
ORD-5334,2025-03-22,CUST-150,Noah Thomas,London,Leather Belt,Accessories,1,24.99,0.0,Online Store,Credit Card
ORD-5335,2025-09-15,CUST-214,Liam Wilson,Edinburgh,Classic T-Shirt,Clothing,1,18.99,5.0,Marketplace,Bank Transfer
ORD-5336,2025-04-29,CUST-137,Sophia Davies,Edinburgh,Classic T-Shirt,Clothing,2,18.99,0.0,Physical Store,PayPal
ORD-5337,2025-08-17,CUST-228,William Davies,Cardiff,Winter Jacket,Outerwear,4,89.99,20.0,Online Store,PayPal
ORD-5338,2025-03-31,CUST-179,Isabella Davies,Birmingham,Sneakers,Footwear,4,64.99,5.0,Marketplace,Bank Transfer
ORD-5339,2025-02-26,CUST-210,Charlotte Walker,Glasgow,Leather Belt,Accessories,4,24.99,20.0,Physical Store,Credit Card
ORD-5340,2025-09-12,CUST-143,Mia Evans,Birmingham,Baseball Cap,Accessories,1,14.99,15.0,Marketplace,PayPal
ORD-5341,2025-07-25,CUST-130,Olivia Davies,Leeds,Canvas Tote Bag,Accessories,2,19.99,0.0,Online Store,Bank Transfer
ORD-5342,2025-03-23,CUST-151,Ethan Thomas,Bristol,Rain Coat,Outerwear,3,74.99,0.0,Online Store,PayPal
ORD-5343,2025-12-09,CUST-219,Mia Davies,Edinburgh,Baseball Cap,Accessories,2,14.99,5.0,Online Store,Cash
ORD-5344,2025-01-02,CUST-193,Noah Brown,Edinburgh,Leather Belt,Accessories,1,24.99,0.0,Online Store,Cash
ORD-5345,2025-11-27,CUST-148,Charlotte Roberts,Birmingham,Rain Coat,Outerwear,1,74.99,0.0,Physical Store,Bank Transfer
ORD-5346,2025-01-15,CUST-227,Noah Brown,Manchester,Leather Belt,Accessories,1,24.99,5.0,Online Store,PayPal
ORD-5347,2025-10-08,CUST-131,Ethan Taylor,Bristol,Running Socks,Footwear,4,9.99,0.0,Physical Store,Credit Card
ORD-5348,2025-01-27,CUST-234,Olivia Wilson,Edinburgh,Canvas Tote Bag,Accessories,2,19.99,5.0,Physical Store,Debit Card
ORD-5349,2025-02-24,CUST-183,Liam Roberts,Liverpool,Leather Belt,Accessories,3,24.99,15.0,Online Store,Cash
ORD-5350,2025-05-30,CUST-243,Sophia Roberts,Bristol,Sneakers,Footwear,3,64.99,0.0,Physical Store,Bank Transfer
ORD-5351,2025-07-31,CUST-116,Liam Johnson,London,Leather Belt,Accessories,5,24.99,10.0,Physical Store,PayPal
ORD-5352,2025-09-15,CUST-242,Sophia Thomas,Birmingham,Classic T-Shirt,Clothing,3,18.99,5.0,Online Store,PayPal
ORD-5353,2025-04-14,CUST-194,Charlotte Brown,Cardiff,Classic T-Shirt,Clothing,2,18.99,20.0,Online Store,Debit Card
ORD-5354,2025-11-22,CUST-238,Noah Walker,Bristol,Running Socks,Footwear,3,9.99,10.0,Marketplace,Cash
ORD-5355,2025-02-03,CUST-232,Charlotte Johnson,Bristol,Canvas Tote Bag,Accessories,1,19.99,0.0,Online Store,Credit Card
ORD-5356,2025-08-14,CUST-136,Amelia Taylor,Manchester,Denim Jeans,Clothing,2,49.99,10.0,Online Store,Credit Card
ORD-5357,2025-05-29,CUST-239,Isabella Smith,Bristol,Running Socks,Footwear,4,9.99,5.0,Physical Store,Credit Card
ORD-5358,2025-02-28,CUST-227,Mia Johnson,London,Baseball Cap,Accessories,1,14.99,0.0,Physical Store,Bank Transfer
ORD-5359,2025-06-24,CUST-169,Noah Brown,Bristol,Rain Coat,Outerwear,2,74.99,20.0,Online Store,Bank Transfer
ORD-5360,2025-01-03,CUST-194,,Cardiff,Baseball Cap,Accessories,1,14.99,0.0,Physical Store,Credit Card
ORD-5361,2025-04-17,CUST-139,Liam Taylor,Leeds,Sneakers,Footwear,3,64.99,0.0,Online Store,PayPal
ORD-5362,2025-07-31,CUST-183,Emma Brown,Birmingham,Denim Jeans,Clothing,2,49.99,20.0,Marketplace,PayPal
ORD-5363,2025-04-27,CUST-223,Mason Smith,Cardiff,Denim Jeans,Clothing,2,49.99,0.0,Physical Store,Cash
ORD-5364,2025-04-29,CUST-236,Ethan Walker,Liverpool,Baseball Cap,Accessories,2,14.99,15.0,Physical Store,Credit Card
ORD-5365,2025-07-03,CUST-125,William Walker,London,Winter Jacket,Outerwear,1,89.99,20.0,Marketplace,Debit Card
ORD-5366,2025-07-23,CUST-121,Ethan Walker,Cardiff,Sneakers,Footwear,3,64.99,5.0,Marketplace,Credit Card
ORD-5367,2025-06-05,CUST-149,Emma Brown,Birmingham,Rain Coat,Outerwear,3,74.99,5.0,Marketplace,Debit Card
ORD-5368,2025-07-23,CUST-136,Ethan Evans,London,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Bank Transfer
ORD-5369,2025-07-23,CUST-190,Mia Thomas,Liverpool,Running Socks,Footwear,2,9.99,5.0,Physical Store,Bank Transfer
ORD-5370,2025-03-18,CUST-138,Mia Taylor,Liverpool,Running Socks,Footwear,4,9.99,0.0,Physical Store,PayPal
ORD-5371,2025-06-22,CUST-112,William Evans,Cardiff,Canvas Tote Bag,Accessories,1,19.99,15.0,Online Store,Bank Transfer
ORD-5372,2025-05-26,CUST-249,Ethan Thomas,Bristol,Running Socks,Footwear,2,9.99,0.0,Online Store,Cash
ORD-5373,2025-09-21,CUST-175,Ethan Roberts,Glasgow,Sneakers,Footwear,1,64.99,15.0,Physical Store,Debit Card
ORD-5374,2025-03-27,CUST-196,Olivia Smith,Leeds,Rain Coat,Outerwear,2,74.99,0.0,Physical Store,Bank Transfer
ORD-5375,2025-01-27,CUST-239,Noah Brown,Manchester,Classic T-Shirt,Clothing,1,18.99,10.0,Physical Store,Bank Transfer
ORD-5376,2025-09-16,CUST-247,William Smith,Manchester,Baseball Cap,Accessories,1,14.99,15.0,Physical Store,Bank Transfer
ORD-5377,2025-01-24,CUST-181,Mason Smith,Bristol,Leather Belt,Accessories,1,24.99,0.0,Online Store,Credit Card
ORD-5378,2025-12-08,CUST-185,Lucas Johnson,Bristol,Baseball Cap,Accessories,1,14.99,0.0,Physical Store,Cash
ORD-5379,2025-03-03,CUST-230,Mia Davies,Leeds,Rain Coat,Outerwear,2,74.99,0.0,Marketplace,Cash
ORD-5380,2025-05-11,CUST-244,Mia Walker,Glasgow,Running Socks,Footwear,4,9.99,10.0,Online Store,Bank Transfer
ORD-5381,2025-12-27,CUST-235,William Taylor,Cardiff,Leather Belt,Accessories,1,24.99,5.0,Physical Store,Debit Card
ORD-5382,2025-02-10,CUST-128,Mason Smith,Leeds,Running Socks,Footwear,4,9.99,20.0,Online Store,Bank Transfer
ORD-5383,2025-10-12,CUST-196,Isabella Roberts,Cardiff,Canvas Tote Bag,Accessories,1,19.99,0.0,Physical Store,Cash
ORD-5384,2025-05-31,CUST-216,Amelia Thomas,Manchester,Rain Coat,Outerwear,3,74.99,15.0,Online Store,Credit Card
ORD-5385,2025-01-25,CUST-223,Mason Wilson,Manchester,Baseball Cap,Accessories,2,14.99,0.0,Physical Store,PayPal
ORD-5386,2025-05-19,CUST-217,Ethan Wilson,Bristol,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Cash
ORD-5387,2025-12-23,CUST-221,Emma Walker,Glasgow,Classic T-Shirt,Clothing,1,18.99,0.0,Online Store,Bank Transfer
ORD-5388,2025-02-08,CUST-239,Sophia Walker,Manchester,Denim Jeans,Clothing,2,49.99,10.0,Physical Store,Credit Card
ORD-5389,2025-05-19,CUST-110,Isabella Brown,Liverpool,Classic T-Shirt,Clothing,4,18.99,0.0,Physical Store,Debit Card
ORD-5390,2025-03-01,CUST-118,Ethan Johnson,Manchester,Canvas Tote Bag,Accessories,1,19.99,0.0,Online Store,Cash
ORD-5391,2025-01-29,CUST-233,Mia Thomas,Manchester,Rain Coat,Outerwear,1,74.99,10.0,Physical Store,Debit Card
ORD-5392,2025-05-14,CUST-224,Emma Thomas,Cardiff,Running Socks,Footwear,1,9.99,10.0,Online Store,PayPal
ORD-5393,2025-03-04,CUST-233,Mia Taylor,London,Hoodie,Clothing,1,39.99,5.0,Physical Store,PayPal
ORD-5394,2025-12-16,CUST-106,Noah Walker,Manchester,Winter Jacket,Outerwear,1,89.99,10.0,Physical Store,Cash
ORD-5395,2025-03-16,CUST-172,Olivia Roberts,Liverpool,Sneakers,Footwear,1,64.99,0.0,Online Store,PayPal
ORD-5396,2025-12-14,CUST-181,Sophia Wilson,Birmingham,Hoodie,Clothing,4,39.99,0.0,Marketplace,Credit Card
ORD-5397,2025-09-25,CUST-162,Amelia Wilson,Bristol,Sneakers,Footwear,2,64.99,10.0,Online Store,PayPal
ORD-5398,2025-10-26,CUST-134,Isabella Thomas,Birmingham,Classic T-Shirt,Clothing,2,18.99,20.0,Physical Store,Credit Card
ORD-5399,2025-10-24,CUST-103,William Roberts,Manchester,Canvas Tote Bag,Accessories,2,19.99,15.0,Online Store,PayPal
ORD-5400,2025-01-04,CUST-167,Liam Wilson,London,Rain Coat,Outerwear,1,74.99,0.0,Physical Store,PayPal
ORD-5401,2025-07-09,CUST-209,Ethan Davies,Leeds,Running Socks,Footwear,2,9.99,20.0,Physical Store,Credit Card
ORD-5402,2025-04-30,CUST-184,William Johnson,Glasgow,Denim Jeans,Clothing,5,49.99,15.0,Physical Store,Credit Card
ORD-5403,2025-04-03,CUST-140,Ethan Thomas,Glasgow,Running Socks,Footwear,2,9.99,10.0,Marketplace,Credit Card
ORD-5404,2025-04-20,CUST-166,Mason Wilson,Bristol,Rain Coat,Outerwear,1,74.99,20.0,Online Store,Credit Card
ORD-5405,2025-09-26,CUST-120,James Davies,Glasgow,Classic T-Shirt,Clothing,1,18.99,5.0,Online Store,Cash
ORD-5406,2025-03-27,CUST-100,Olivia Walker,London,Sneakers,Footwear,3,64.99,10.0,Online Store,Bank Transfer
ORD-5407,2025-06-14,CUST-109,Ethan Walker,Birmingham,Running Socks,Footwear,2,9.99,15.0,Online Store,Bank Transfer
ORD-5408,2025-09-22,CUST-140,Isabella Roberts,Glasgow,Leather Belt,Accessories,1,24.99,10.0,Physical Store,Credit Card
ORD-5409,2025-02-07,CUST-191,Mason Brown,Leeds,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Bank Transfer
ORD-5410,2025-12-21,CUST-235,Mia Thomas,Edinburgh,Classic T-Shirt,Clothing,1,18.99,0.0,Online Store,Credit Card
ORD-5411,2025-04-03,CUST-145,Liam Taylor,Manchester,Classic T-Shirt,Clothing,1,18.99,0.0,Physical Store,PayPal
ORD-5412,2025-01-09,CUST-228,Charlotte Roberts,Glasgow,Canvas Tote Bag,Accessories,1,19.99,0.0,Physical Store,Credit Card
ORD-5413,2025-03-06,CUST-232,Lucas Thomas,Manchester,Rain Coat,Outerwear,5,74.99,20.0,Online Store,Cash
ORD-5414,2025-03-03,CUST-216,Emma Johnson,Liverpool,Sneakers,Footwear,2,64.99,10.0,Physical Store,Debit Card
ORD-5415,2025-08-28,CUST-172,Mia Johnson,London,Hoodie,Clothing,1,39.99,20.0,Online Store,Credit Card
ORD-5416,2025-10-20,CUST-234,Mia Johnson,Bristol,Canvas Tote Bag,Accessories,1,19.99,15.0,Physical Store,Cash
ORD-5417,2025-11-29,CUST-183,Emma Smith,Liverpool,Hoodie,Clothing,2,39.99,5.0,Online Store,Debit Card
ORD-5418,2025-07-04,CUST-171,Lucas Taylor,Edinburgh,Sneakers,Footwear,1,64.99,20.0,Physical Store,Debit Card
ORD-5419,2025-05-04,CUST-116,Sophia Johnson,Leeds,Leather Belt,Accessories,1,24.99,0.0,Online Store,Debit Card
ORD-5420,2025-05-26,CUST-210,Sophia Evans,Leeds,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,Cash
ORD-5421,2025-05-28,CUST-130,William Brown,Leeds,Running Socks,Footwear,1,9.99,0.0,Online Store,Bank Transfer
ORD-5422,2025-08-11,CUST-134,James Brown,Edinburgh,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,PayPal
ORD-5423,2025-04-26,CUST-171,Olivia Brown,London,Running Socks,Footwear,1,9.99,0.0,Physical Store,Cash
ORD-5424,2025-04-23,CUST-210,Liam Taylor,Birmingham,Sneakers,Footwear,3,64.99,0.0,Online Store,Bank Transfer
ORD-5425,2025-07-14,CUST-115,James Smith,Edinburgh,Sneakers,Footwear,5,64.99,15.0,Online Store,Cash
ORD-5426,2025-06-30,CUST-137,William Evans,Manchester,Sneakers,Footwear,1,64.99,5.0,Physical Store,Credit Card
ORD-5427,2025-07-02,CUST-205,Olivia Walker,Manchester,Canvas Tote Bag,Accessories,1,19.99,10.0,Online Store,Cash
ORD-5428,2025-06-03,CUST-185,Amelia Roberts,Liverpool,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Bank Transfer
ORD-5429,2025-02-05,CUST-165,,Edinburgh,Classic T-Shirt,Clothing,1,18.99,15.0,Physical Store,PayPal
ORD-5430,2025-02-07,CUST-105,Mia Johnson,Edinburgh,Rain Coat,Outerwear,1,74.99,10.0,Online Store,Cash
ORD-5431,2025-07-20,CUST-189,Olivia Smith,Leeds,Winter Jacket,Outerwear,2,89.99,10.0,Physical Store,Cash
ORD-5432,2025-02-16,CUST-245,Charlotte Roberts,Bristol,Canvas Tote Bag,Accessories,1,19.99,5.0,Online Store,Cash
ORD-5433,2025-12-20,CUST-145,James Johnson,London,Baseball Cap,Accessories,4,14.99,5.0,Physical Store,Credit Card
ORD-5434,2025-01-26,CUST-105,Amelia Evans,Manchester,Hoodie,Clothing,2,39.99,0.0,Online Store,Debit Card
ORD-5435,2025-10-28,CUST-142,Sophia Evans,Glasgow,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,Debit Card
ORD-5436,2025-12-28,CUST-245,James Evans,Liverpool,Winter Jacket,Outerwear,3,89.99,0.0,Physical Store,Bank Transfer
ORD-5437,2025-09-21,CUST-104,Amelia Thomas,Liverpool,Rain Coat,Outerwear,4,74.99,5.0,Online Store,PayPal
ORD-5438,2025-02-03,CUST-221,Liam Thomas,Glasgow,Winter Jacket,Outerwear,1,89.99,20.0,Online Store,Bank Transfer
ORD-5439,2025-08-13,CUST-199,Mia Walker,Liverpool,Leather Belt,Accessories,1,24.99,0.0,Online Store,Credit Card
ORD-5440,2025-08-16,CUST-242,James Taylor,London,Winter Jacket,Outerwear,2,89.99,10.0,Online Store,PayPal
ORD-5441,2025-11-01,CUST-220,James Johnson,Manchester,Leather Belt,Accessories,1,24.99,0.0,Online Store,Bank Transfer
ORD-5442,2025-12-31,CUST-195,Charlotte Davies,Bristol,Sneakers, ACCESSORIES ,4,64.99,20.0,Physical Store,PayPal
ORD-5443,2025-06-08,CUST-110,Sophia Walker,Birmingham,Canvas Tote Bag,Accessories,5,19.99,10.0,Online Store,PayPal
ORD-5444,2025-03-11,CUST-225,Isabella Smith,London,Leather Belt,Accessories,5,24.99,20.0,Physical Store,Credit Card
ORD-5445,2025-08-13,CUST-131,Mason Thomas,Manchester,Denim Jeans,Clothing,5,49.99,5.0,Physical Store,Bank Transfer
ORD-5446,2025-03-06,CUST-197,Lucas Walker,Edinburgh,Hoodie,Clothing,2,39.99,0.0,Physical Store,Debit Card
ORD-5447,2025-04-19,CUST-167,Liam Thomas,Glasgow,Canvas Tote Bag,Accessories,1,19.99,0.0,Marketplace,Cash
ORD-5448,2025-08-16,CUST-228,Mia Brown,Birmingham,Baseball Cap,Accessories,2,14.99,0.0,Physical Store,Debit Card
ORD-5449,2025-01-25,CUST-244,Emma Roberts,Glasgow,Hoodie,Clothing,1,39.99,,Physical Store,Debit Card
ORD-5450,2025-04-08,CUST-125,Noah Davies,Cardiff,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Cash
ORD-5451,2025-03-17,CUST-166,Liam Johnson,Bristol,Classic T-Shirt,Clothing,2,18.99,5.0,Online Store,PayPal
ORD-5452,2025-06-11,CUST-227,Olivia Davies,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Cash
ORD-5453,2025-07-18,CUST-249,Olivia Wilson,Manchester,Denim Jeans,Clothing,2,49.99,0.0,Online Store,Cash
ORD-5454,2025-07-18,CUST-207,Charlotte Evans,Bristol,Sneakers,Footwear,2,64.99,15.0,Physical Store,PayPal
ORD-5455,2025-12-18,CUST-110,Mason Thomas,Liverpool,Baseball Cap,Accessories,5,14.99,0.0,Online Store,Credit Card
ORD-5456,2025-05-25,CUST-249,Noah Taylor,Birmingham,Classic T-Shirt,Clothing,4,18.99,5.0,Marketplace,PayPal
ORD-5457,2025-09-23,CUST-207,Emma Walker,Liverpool,Baseball Cap,Accessories,5,14.99,15.0,Physical Store,Credit Card
ORD-5458,2025-07-17,CUST-220,James Walker,Edinburgh,Hoodie,Clothing,1,39.99,0.0,Online Store,Debit Card
ORD-5459,2025-08-21,CUST-216,Mason Brown,Glasgow,Running Socks,Footwear,3,9.99,5.0,Online Store,PayPal
ORD-5460,2025-03-01,CUST-211,Olivia Roberts,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Marketplace,Credit Card
ORD-5461,2025-10-07,CUST-149,Ethan Brown,Glasgow,Running Socks,Footwear,2,9.99,10.0,Online Store,Cash
ORD-5462,2025-10-04,CUST-242,William Thomas,Manchester,Sneakers,Footwear,2,64.99,0.0,Physical Store,Cash
ORD-5463,2025-07-27,CUST-111,William Walker,London,Rain Coat,Outerwear,2,74.99,0.0,Physical Store,Credit Card
ORD-5464,2025-11-07,CUST-140,William Thomas,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Credit Card
ORD-5465,2025-11-08,CUST-133,Amelia Evans,London,Classic T-Shirt,Clothing,3,18.99,20.0,Online Store,Credit Card
ORD-5466,2025-06-13,CUST-189,Lucas Thomas,Liverpool,Running Socks,Footwear,1,9.99,5.0,Marketplace,Debit Card
ORD-5467,2025-09-07,CUST-174,Liam Wilson,Glasgow,Canvas Tote Bag,Accessories,1,19.99,5.0,Physical Store,Credit Card
ORD-5468,2025-05-01,CUST-144,William Davies,Bristol,Canvas Tote Bag,Accessories,1,19.99,15.0,Marketplace,PayPal
ORD-5469,2025-10-09,CUST-244,Noah Smith,Glasgow,Denim Jeans,Clothing,5,49.99,20.0,Physical Store,Cash
ORD-5470,2025-04-16,CUST-223,Amelia Davies,Birmingham,Winter Jacket,Outerwear,1,89.99,10.0,Online Store,Credit Card
ORD-5471,2025-09-26,CUST-221,Sophia Taylor,Birmingham,Rain Coat,Outerwear,2,74.99,5.0,Online Store,Debit Card
ORD-5472,2025-03-03,CUST-233,James Brown,Birmingham,Sneakers,Footwear,1,64.99,0.0,Online Store,Debit Card
ORD-5473,2025-10-03,CUST-101,Liam Evans,Glasgow,Canvas Tote Bag,Accessories,2,19.99,5.0,Physical Store,PayPal
ORD-5474,2025-08-03,CUST-125,Lucas Evans,Glasgow,Winter Jacket,Outerwear,5,89.99,0.0,Online Store,PayPal
ORD-5475,2025-06-13,CUST-174,Mason Thomas,Liverpool,Denim Jeans,Clothing,1,49.99,20.0,Online Store,PayPal
ORD-5476,2025-09-16,CUST-229,Mason Evans,London,Rain Coat,Outerwear,1,74.99,0.0,Physical Store,Debit Card
ORD-5477,2025-02-11,CUST-210,Amelia Roberts,Bristol,Rain Coat,Outerwear,1,74.99,15.0,Physical Store,PayPal
ORD-5478,2025-07-02,CUST-246,Mason Wilson,Cardiff,Leather Belt,Accessories,1,24.99,0.0,Online Store,Cash
ORD-5479,2025-03-20,CUST-200,Liam Thomas,Leeds,Running Socks,Footwear,2,9.99,0.0,Online Store,Cash
ORD-5480,2025-04-12,CUST-194,Sophia Smith,Edinburgh,Classic T-Shirt,Clothing,5,18.99,5.0,Marketplace,Debit Card
ORD-5481,2025-03-22,CUST-111,Olivia Taylor,Leeds,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Bank Transfer
ORD-5482,2025-08-10,CUST-102,James Roberts,Liverpool,Hoodie,Clothing,5,39.99,10.0,Online Store,PayPal
ORD-5483,2025-08-05,CUST-170,Mason Wilson,Birmingham,Hoodie,Clothing,4,39.99,0.0,Online Store,Debit Card
ORD-5484,2025-07-04,CUST-117,Liam Smith,Liverpool,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,PayPal
ORD-5485,2025-06-11,CUST-249,Sophia Smith,Glasgow,Canvas Tote Bag,Accessories,3,19.99,0.0,Physical Store,Cash
ORD-5486,2025-03-15,CUST-236,Isabella Smith,Leeds,Leather Belt,Accessories,2,24.99,0.0,Marketplace,Credit Card
ORD-5487,2025-04-25,CUST-151,Olivia Walker,Bristol,Rain Coat,Outerwear,2,74.99,10.0,Online Store,Bank Transfer
ORD-5488,2025-12-26,CUST-235,Mason Smith,Birmingham,Baseball Cap,Accessories,1,14.99,10.0,Physical Store,Credit Card
ORD-5489,2025-08-21,CUST-236,Charlotte Brown,Edinburgh,Sneakers,Footwear,2,64.99,20.0,Online Store,Debit Card
ORD-5490,2025-11-12,CUST-185,Sophia Smith,Edinburgh,Sneakers,Footwear,2,64.99,0.0,Physical Store,Cash
ORD-5491,2025-07-16,CUST-180,Mason Walker,Manchester,Running Socks,Footwear,1,9.99,10.0,Physical Store,Credit Card
ORD-5492,2025-03-12,CUST-127,Liam Johnson,Edinburgh,Denim Jeans,Clothing,4,49.99,0.0,Physical Store,Cash
